policy,character_id,seed,outcome,total_reward,steps,completed_nodes,fights_won,gold,deck_size,relic_count,damage_dealt,damage_taken
heuristic,mortuary_apprentice,4680029,defeat,4.679999999999971,110,9,5,156,16,1,235.0,72.0
linear_q,mortuary_apprentice,4680029,defeat,14.560000000000024,96,9,6,198,16,0,245.0,72.0
random,mortuary_apprentice,4680030,defeat,21.460000000000015,148,9,7,232,18,0,340.0,90.0
heuristic,mortuary_apprentice,4680030,win,142.76999999999998,130,10,8,380,17,0,444.0,56.0
linear_q,mortuary_apprentice,4680030,win,122.89999999999999,131,10,7,319,16,0,462.0,76.0
random,mortuary_apprentice,4680031,defeat,-20.380000000000006,73,7,3,107,14,1,139.0,72.0
heuristic,mortuary_apprentice,4680031,defeat,20.530000000000037,109,9,6,198,16,1,362.0,72.0
linear_q,mortuary_apprentice,4680031,win,123.23000000000002,111,10,6,287,14,2,375.0,49.0
random,mortuary_apprentice,4680032,defeat,-6.170000000000016,144,9,5,156,15,1,281.0,103.0
heuristic,mortuary_apprentice,4680032,win,138.52,124,10,8,373,17,1,473.0,78.0
linear_q,mortuary_apprentice,4680032,win,129.18,126,10,7,316,16,1,473.0,61.0
random,night_watch_recruit,5680016,defeat,-2.860000000000049,159,6,5,169,14,1,220.0,78.0
heuristic,night_watch_recruit,5680016,defeat,31.73999999999976,271,9,7,208,17,2,452.0,78.0
linear_q,night_watch_recruit,5680016,defeat,47.289999999999836,192,9,8,273,18,1,495.0,78.0
random,night_watch_recruit,5680017,defeat,-9.700000000000067,131,9,4,128,14,2,228.0,78.0
heuristic,night_watch_recruit,5680017,defeat,-29.030000000000136,225,5,3,97,12,1,189.0,78.0
linear_q,night_watch_recruit,5680017,defeat,31.76999999999982,254,9,7,244,17,0,474.0,78.0
random,night_watch_recruit,5680018,defeat,-13.440000000000033,144,8,4,147,13,1,198.0,82.0
heuristic,night_watch_recruit,5680018,defeat,14.069999999999716,349,9,6,204,16,1,350.0,80.0
linear_q,night_watch_recruit,5680018,defeat,14.71999999999985,180,9,6,189,17,1,414.0,84.0
random,night_watch_recruit,5680019,defeat,-21.280000000000026,77,8,3,104,11,2,206.0,82.0
heuristic,night_watch_recruit,5680019,defeat,28.61999999999982,288,9,7,231,17,2,387.0,78.0
linear_q,night_watch_recruit,5680019,win,166.04999999999987,161,10,10,407,19,0,637.0,74.0
random,night_watch_recruit,5680020,defeat,-13.91000000000005,211,8,4,133,13,2,216.0,78.0
heuristic,night_watch_recruit,5680020,defeat,-0.030000000000249827,334,9,5,184,14,2,331.0,78.0
linear_q,night_watch_recruit,5680020,win,125.25999999999993,106,10,6,285,14,2,452.0,48.0
random,night_watch_recruit,5680021,defeat,-5.240000000000059,133,9,5,179,14,0,195.0,88.0
heuristic,night_watch_recruit,5680021,defeat,0.08999999999988262,173,9,5,184,16,1,279.0,78.0
linear_q,night_watch_recruit,5680021,defeat,-6.660000000000039,84,9,4,68,15,1,302.0,78.0
random,night_watch_recruit,5680022,defeat,-11.440000000000055,129,9,4,132,13,2,267.0,98.0
heuristic,night_watch_recruit,5680022,defeat,18.85999999999973,397,9,6,205,16,2,420.0,78.0
linear_q,night_watch_recruit,5680022,win,137.23999999999995,130,10,7,332,16,2,498.0,53.0
random,night_watch_recruit,5680023,defeat,-43.070000000000014,127,5,2,60,12,0,114.0,78.0
heuristic,night_watch_recruit,5680023,defeat,-7.060000000000073,199,9,4,67,15,3,356.0,78.0
linear_q,night_watch_recruit,5680023,win,113.09999999999991,159,10,6,285,16,1,426.0,64.0
random,night_watch_recruit,5680024,defeat,-6.150000000000055,121,9,5,155,13,1,245.0,86.0
heuristic,night_watch_recruit,5680024,defeat,9.829999999999941,179,9,6,191,15,1,401.0,89.0
linear_q,night_watch_recruit,5680024,defeat,46.56999999999993,128,9,8,283,18,0,548.0,78.0
random,night_watch_recruit,5680025,defeat,-13.030000000000019,119,7,4,125,13,1,185.0,78.0
heuristic,night_watch_recruit,5680025,defeat,42.43999999999976,303,9,8,277,18,1,513.0,78.0
linear_q,night_watch_recruit,5680025,defeat,29.989999999999895,155,9,7,217,17,1,477.0,78.0
random,night_watch_recruit,5680026,defeat,-4.719999999999992,116,7,5,157,15,0,213.0,78.0
heuristic,night_watch_recruit,5680026,defeat,7.37999999999996,285,9,5,162,15,3,361.0,78.0
linear_q,night_watch_recruit,5680026,win,143.26999999999984,140,10,8,346,17,1,495.0,59.0
random,night_watch_recruit,5680027,defeat,12.599999999999973,148,9,6,199,15,1,340.0,97.0
heuristic,night_watch_recruit,5680027,win,127.88999999999993,213,10,6,335,15,3,449.0,57.0
linear_q,night_watch_recruit,5680027,defeat,6.919999999999952,122,9,5,169,15,2,383.0,78.0
random,night_watch_recruit,5680028,defeat,-34.109999999999985,82,4,2,59,12,1,147.0,78.0
heuristic,night_watch_recruit,5680028,win,101.30999999999989,191,10,5,264,14,3,392.0,76.0
linear_q,night_watch_recruit,5680028,defeat,-8.860000000000035,99,9,4,137,14,2,226.0,83.0
random,night_watch_recruit,5680029,defeat,-18.85000000000002,104,8,3,104,13,3,153.0,78.0
heuristic,night_watch_recruit,5680029,defeat,18.59999999999976,289,9,6,197,16,3,357.0,78.0
linear_q,night_watch_recruit,5680029,defeat,46.54999999999987,169,9,8,250,18,1,458.0,78.0
random,night_watch_recruit,5680030,defeat,31.379999999999775,282,9,8,242,16,0,316.0,78.0
heuristic,night_watch_recruit,5680030,defeat,21.609999999999232,737,9,8,275,17,1,344.0,78.0
linear_q,night_watch_recruit,5680030,defeat,48.72999999999988,187,9,9,281,19,0,429.0,78.0
random,night_watch_recruit,5680031,defeat,-7.710000000000072,143,9,5,150,14,2,230.0,98.0
heuristic,night_watch_recruit,5680031,defeat,19.159999999999805,209,9,7,236,17,2,249.0,86.0
linear_q,night_watch_recruit,5680031,defeat,23.399999999999913,136,9,6,208,16,3,351.0,78.0
random,night_watch_recruit,5680032,defeat,-3.360000000000092,220,8,6,195,13,1,242.0,102.0
heuristic,night_watch_recruit,5680032,defeat,13.39999999999975,310,9,6,214,16,2,403.0,78.0
linear_q,night_watch_recruit,5680032,defeat,26.449999999999797,201,9,7,233,17,0,405.0,81.0
random,night_watch_recruit,5680033,defeat,-2.9800000000000395,140,9,5,172,14,1,208.0,92.0
heuristic,night_watch_recruit,5680033,defeat,32.00999999999988,289,9,7,223,17,1,470.0,78.0
linear_q,night_watch_recruit,5680033,win,113.6099999999999,156,10,6,266,15,1,413.0,70.0
random,night_watch_recruit,5680034,defeat,0.46999999999997755,140,9,5,177,14,2,273.0,92.0
heuristic,night_watch_recruit,5680034,win,114.60999999999996,219,10,6,262,16,2,446.0,65.0
linear_q,night_watch_recruit,5680034,defeat,16.719999999999892,150,9,6,196,16,1,356.0,78.0
random,night_watch_recruit,5680035,defeat,-14.699999999999996,103,9,4,121,14,1,264.0,98.0
heuristic,night_watch_recruit,5680035,defeat,-0.11000000000015575,220,9,5,178,15,2,266.0,78.0
linear_q,night_watch_recruit,5680035,win,95.62999999999998,66,10,5,252,15,1,341.0,87.0
random,sewer_diplomat,6680019,defeat,-8.860000000000035,123,9,4,126,13,3,236.0,90.0
heuristic,sewer_diplomat,6680019,win,110.22999999999995,102,10,5,293,14,5,401.0,68.0
linear_q,sewer_diplomat,6680019,win,109.72999999999982,268,10,5,226,13,5,403.0,66.0
random,sewer_diplomat,6680020,defeat,-10.070000000000018,99,9,3,89,13,4,276.0,69.0
heuristic,sewer_diplomat,6680020,defeat,-10.270000000000088,133,9,4,129,13,3,317.0,87.0
linear_q,sewer_diplomat,6680020,defeat,-12.640000000000086,131,9,3,101,12,4,275.0,68.0
random,sewer_diplomat,6680021,defeat,9.219999999999978,119,8,5,163,14,1,271.0,68.0
heuristic,sewer_diplomat,6680021,defeat,13.399999999999949,150,8,5,159,15,2,315.0,68.0
linear_q,sewer_diplomat,6680021,win,131.12999999999982,238,10,7,336,13,2,481.0,57.0
random,sewer_diplomat,6680022,defeat,-26.43999999999999,97,5,3,96,13,0,168.0,85.0
heuristic,sewer_diplomat,6680022,win,100.94999999999996,128,10,6,310,15,0,432.0,113.0
linear_q,sewer_diplomat,6680022,win,118.17999999999982,326,10,7,297,13,0,444.0,73.0
random,sewer_diplomat,6680023,defeat,-8.730000000000025,118,9,4,72,16,0,226.0,68.0
heuristic,sewer_diplomat,6680023,defeat,-16.410000000000014,105,7,3,101,13,1,232.0,68.0
linear_q,sewer_diplomat,6680023,win,108.96999999999989,205,10,5,255,13,1,347.0,52.0
random,sewer_diplomat,6680024,defeat,-42.73,66,9,1,30,13,3,144.0,82.0
heuristic,sewer_diplomat,6680024,defeat,-26.810000000000034,101,9,2,65,13,3,239.0,77.0
linear_q,sewer_diplomat,6680024,defeat,-17.000000000000174,261,9,3,94,12,2,345.0,78.0
random,sewer_diplomat,6680025,defeat,-10.660000000000021,128,8,4,176,12,2,187.0,87.0
heuristic,sewer_diplomat,6680025,win,136.18999999999988,171,10,7,330,16,2,430.0,44.0
linear_q,sewer_diplomat,6680025,defeat,21.89999999999987,248,9,6,254,14,2,310.0,68.0
random,sewer_diplomat,6680026,defeat,-21.950000000000006,89,9,3,93,13,3,161.0,89.0
heuristic,sewer_diplomat,6680026,defeat,18.35999999999993,144,9,6,188,16,2,342.0,68.0
linear_q,sewer_diplomat,6680026,win,116.91999999999972,345,10,6,274,13,3,445.0,68.0
random,sewer_diplomat,6680027,defeat,-40.48,72,4,2,68,12,0,100.0,68.0
heuristic,sewer_diplomat,6680027,defeat,23.569999999999922,154,9,6,222,17,2,448.0,68.0
linear_q,sewer_diplomat,6680027,win,123.74999999999979,256,10,7,338,15,2,421.0,68.0
random,sewer_diplomat,6680028,defeat,-12.860000000000007,84,4,4,131,13,0,185.0,68.0
heuristic,sewer_diplomat,6680028,defeat,24.009999999999934,187,9,6,220,16,2,340.0,68.0
linear_q,sewer_diplomat,6680028,defeat,21.66999999999984,212,9,6,223,14,2,391.0,68.0
random,sewer_diplomat,6680029,defeat,-7.220000000000027,120,7,5,170,14,0,232.0,85.0
heuristic,sewer_diplomat,6680029,win,128.0499999999999,178,10,7,299,16,1,460.0,68.0
linear_q,sewer_diplomat,6680029,win,126.55999999999985,278,10,7,307,13,1,476.0,63.0
random,sewer_diplomat,6680030,defeat,-26.359999999999985,98,9,3,106,12,3,152.0,99.0
heuristic,sewer_diplomat,6680030,defeat,30.01999999999989,168,9,7,228,18,1,364.0,68.0
linear_q,sewer_diplomat,6680030,win,145.1599999999998,383,10,8,309,14,1,522.0,42.0
random,sewer_diplomat,6680031,defeat,-2.490000000000009,111,9,5,158,14,1,171.0,85.0
heuristic,sewer_diplomat,6680031,defeat,1.9499999999999815,111,9,4,122,14,4,307.0,68.0
linear_q,sewer_diplomat,6680031,defeat,13.929999999999843,300,9,6,180,15,2,384.0,68.0
random,sewer_diplomat,6680032,defeat,-21.91,91,9,3,82,11,2,140.0,76.0
heuristic,sewer_diplomat,6680032,defeat,20.929999999999943,115,9,6,207,17,1,280.0,68.0
linear_q,sewer_diplomat,6680032,defeat,21.799999999999734,325,9,6,203,14,1,397.0,68.0
random,sewer_diplomat,6680033,defeat,-18.400000000000006,89,9,3,81,14,2,179.0,81.0
heuristic,sewer_diplomat,6680033,win,113.54999999999993,125,10,6,250,16,1,410.0,72.0
linear_q,sewer_diplomat,6680033,win,122.86999999999964,453,10,7,313,13,1,445.0,58.0
random,sewer_diplomat,6680034,defeat,11.839999999999975,156,9,6,209,15,0,319.0,78.0
heuristic,sewer_diplomat,6680034,defeat,-4.090000000000053,123,9,4,122,14,4,303.0,77.0
linear_q,sewer_diplomat,6680034,win,106.92999999999991,195,10,5,243,13,4,368.0,68.0
random,sewer_diplomat,6680035,defeat,7.989999999999931,169,9,5,144,14,2,262.0,68.0
heuristic,sewer_diplomat,6680035,win,128.6899999999999,166,10,7,315,16,1,450.0,63.0
linear_q,sewer_diplomat,6680035,win,141.89999999999986,227,10,7,311,14,1,423.0,17.0
random,sewer_diplomat,6680036,defeat,30.10999999999992,147,9,7,237,15,2,276.0,68.0
heuristic,sewer_diplomat,6680036,defeat,32.34999999999982,203,9,7,235,17,2,340.0,68.0
linear_q,sewer_diplomat,6680036,win,142.31999999999977,326,10,8,354,12,2,482.0,48.0
random,sewer_diplomat,6680037,defeat,-4.300000000000061,127,9,4,119,12,2,258.0,68.0
heuristic,sewer_diplomat,6680037,win,107.38999999999992,131,10,5,298,14,3,415.0,69.0
linear_q,sewer_diplomat,6680037,win,111.28999999999985,215,10,6,284,14,2,397.0,61.0
random,sewer_diplomat,6680038,defeat,31.239999999999853,228,9,7,241,15,0,348.0,68.0
heuristic,sewer_diplomat,6680038,defeat,27.429999999999865,153,9,7,231,17,1,326.0,68.0
linear_q,sewer_diplomat,6680038,win,133.08999999999992,207,10,7,331,11,2,415.0,44.0
random,shroomancer,7680022,defeat,-29.859999999999992,95,7,3,82,11,2,150.0,90.0
heuristic,shroomancer,7680022,defeat,8.469999999999981,145,7,6,203,15,0,267.0,79.0
linear_q,shroomancer,7680022,defeat,11.889999999999965,137,9,6,198,16,1,312.0,79.0
random,shroomancer,7680023,defeat,-12.470000000000049,140,9,4,133,14,2,253.0,90.0
heuristic,shroomancer,7680023,defeat,-1.8100000000000307,126,9,4,137,14,3,299.0,72.0
linear_q,shroomancer,7680023,defeat,-18.460000000000015,72,7,3,102,12,2,178.0,72.0
random,shroomancer,7680024,defeat,-5.690000000000026,116,9,4,134,13,3,212.0,72.0
heuristic,shroomancer,7680024,defeat,4.96999999999997,150,9,5,165,16,3,296.0,72.0
linear_q,shroomancer,7680024,defeat,6.909999999999947,155,9,5,158,16,3,311.0,72.0
random,shroomancer,7680025,defeat,-20.069999999999997,104,4,4,128,13,0,140.0,72.0
heuristic,shroomancer,7680025,defeat,20.39999999999995,150,9,6,182,16,3,341.0,72.0
linear_q,shroomancer,7680025,defeat,20.229999999999976,129,9,6,182,16,3,301.0,72.0
random,shroomancer,7680026,defeat,-24.180000000000046,177,6,4,144,13,0,178.0,90.0
heuristic,shroomancer,7680026,defeat,2.639999999999965,206,9,6,198,16,1,373.0,120.0
linear_q,shroomancer,7680026,win,115.95999999999992,236,10,7,335,17,1,551.0,102.0
random,shroomancer,7680027,defeat,3.379999999999974,139,9,5,155,14,3,270.0,73.0
heuristic,shroomancer,7680027,defeat,-10.330000000000005,100,9,3,142,13,5,265.0,78.0
linear_q,shroomancer,7680027,win,100.26999999999995,106,10,4,202,13,5,284.0,54.0
random,shroomancer,7680028,defeat,-10.24000000000003,169,9,5,173,12,1,222.0,102.0
heuristic,shroomancer,7680028,win,114.78999999999996,179,10,7,299,15,1,417.0,78.0
linear_q,shroomancer,7680028,defeat,7.7899999999999565,168,9,6,181,16,1,399.0,90.0
random,shroomancer,7680029,defeat,-19.83000000000001,119,5,3,103,13,1,161.0,72.0
heuristic,shroomancer,7680029,defeat,27.49999999999993,170,9,7,218,18,0,336.0,72.0
linear_q,shroomancer,7680029,defeat,22.599999999999937,140,9,6,184,16,2,433.0,72.0
random,shroomancer,7680030,defeat,-6.390000000000036,146,9,5,170,14,0,192.0,90.0
heuristic,shroomancer,7680030,defeat,13.289999999999885,217,9,6,196,16,1,345.0,81.0
linear_q,shroomancer,7680030,win,121.92999999999994,185,10,7,328,16,1,461.0,80.0
random,shroomancer,7680031,defeat,-3.780000000000051,154,8,5,154,14,1,227.0,90.0
heuristic,shroomancer,7680031,defeat,29.149999999999928,200,9,7,252,17,1,370.0,74.0
linear_q,shroomancer,7680031,win,119.58999999999995,193,10,7,302,16,1,475.0,79.0
random,shroomancer,7680032,defeat,-7.140000000000008,173,7,5,155,14,1,217.0,89.0
heuristic,shroomancer,7680032,defeat,19.549999999999947,183,9,6,190,16,2,336.0,72.0
linear_q,shroomancer,7680032,defeat,20.31999999999995,160,9,6,192,16,2,337.0,72.0
random,shroomancer,7680033,defeat,12.289999999999964,151,7,6,191,15,0,243.0,72.0
heuristic,shroomancer,7680033,defeat,42.399999999999956,189,9,8,249,18,1,462.0,72.0
linear_q,shroomancer,7680033,defeat,27.989999999999974,164,8,7,224,17,1,311.0,72.0
random,shroomancer,7680034,defeat,34.16999999999991,255,9,8,228,16,1,316.0,72.0
heuristic,shroomancer,7680034,win,105.32999999999994,161,10,6,277,15,3,370.0,89.0
linear_q,shroomancer,7680034,defeat,6.759999999999927,166,9,5,153,15,3,325.0,76.0
random,shroomancer,7680035,defeat,-38.34999999999999,91,4,2,61,13,1,108.0,72.0
heuristic,shroomancer,7680035,defeat,-21.74000000000002,98,9,3,104,14,4,271.0,90.0
linear_q,shroomancer,7680035,win,85.73999999999998,102,10,4,232,14,4,329.0,86.0
random,shroomancer,7680036,defeat,-30.660000000000004,111,3,3,96,13,0,120.0,72.0
heuristic,shroomancer,7680036,win,111.24,121,10,5,156,15,2,318.0,38.0
linear_q,shroomancer,7680036,win,99.86999999999999,111,10,5,252,13,2,298.0,65.0
random,shroomancer,7680037,defeat,18.559999999999967,151,9,6,176,15,2,277.0,72.0
heuristic,shroomancer,7680037,defeat,7.1499999999999275,170,9,5,177,16,3,317.0,72.0
linear_q,shroomancer,7680037,win,125.38999999999993,157,10,6,331,15,3,366.0,48.0
random,shroomancer,7680038,defeat,8.66000000000001,154,9,5,248,14,2,197.0,72.0
heuristic,shroomancer,7680038,defeat,-0.030000000000050875,123,9,4,130,14,3,294.0,72.0
linear_q,shroomancer,7680038,win,128.06999999999994,170,10,7,313,16,2,448.0,84.0
random,shroomancer,7680039,defeat,-4.500000000000028,98,7,5,179,15,0,204.0,90.0
heuristic,shroomancer,7680039,defeat,24.029999999999973,210,9,6,200,17,2,368.0,72.0
linear_q,shroomancer,7680039,defeat,23.92999999999995,173,9,6,223,17,2,373.0,72.0
random,shroomancer,7680040,defeat,2.4099999999999824,177,7,5,161,15,1,234.0,72.0
heuristic,shroomancer,7680040,defeat,25.219999999999963,168,9,7,234,18,1,295.0,72.0
linear_q,shroomancer,7680040,win,155.3599999999999,265,10,8,355,18,1,516.0,27.0
random,shroomancer,7680041,defeat,-44.99999999999999,117,9,2,12,14,2,138.0,108.0
heuristic,shroomancer,7680041,defeat,-20.10000000000004,126,9,3,38,15,3,239.0,88.0
linear_q,shroomancer,7680041,win,89.85999999999999,119,10,4,241,14,3,327.0,80.0
random,witch_clerk,8680025,defeat,-4.550000000000004,90,9,4,122,13,1,188.0,64.0
heuristic,witch_clerk,8680025,defeat,4.049999999999969,161,9,5,150,15,0,229.0,64.0
linear_q,witch_clerk,8680025,defeat,4.989999999999981,119,9,5,167,15,0,305.0,64.0
random,witch_clerk,8680026,defeat,-7.430000000000007,106,8,4,126,12,1,173.0,72.0
heuristic,witch_clerk,8680026,defeat,21.319999999999922,195,9,6,193,16,2,378.0,64.0
linear_q,witch_clerk,8680026,defeat,29.759999999999877,167,9,6,207,16,2,437.0,64.0
random,witch_clerk,8680027,defeat,-7.100000000000023,126,8,4,133,13,2,209.0,72.0
heuristic,witch_clerk,8680027,defeat,9.589999999999932,182,9,5,171,16,2,346.0,71.0
linear_q,witch_clerk,8680027,defeat,11.72999999999999,127,9,5,144,16,2,391.0,65.0
random,witch_clerk,8680028,defeat,-2.8300000000000054,103,6,5,160,14,0,171.0,64.0
heuristic,witch_clerk,8680028,defeat,18.12999999999993,182,9,6,183,16,1,454.0,71.0
linear_q,witch_clerk,8680028,defeat,23.14999999999994,126,9,7,235,16,0,363.0,72.0
random,witch_clerk,8680029,defeat,-48.97,42,3,1,31,12,0,58.0,64.0
heuristic,witch_clerk,8680029,defeat,-7.1600000000000605,165,9,4,138,15,1,331.0,80.0
linear_q,witch_clerk,8680029,defeat,-10.15000000000002,125,9,4,125,15,1,301.0,83.0
random,witch_clerk,8680030,defeat,18.709999999999987,118,9,6,210,15,1,224.0,64.0
heuristic,witch_clerk,8680030,win,118.07999999999993,179,10,6,293,16,2,393.0,64.0
linear_q,witch_clerk,8680030,defeat,10.899999999999991,117,9,5,160,15,2,308.0,64.0
random,witch_clerk,8680031,defeat,-3.1800000000000495,145,9,5,162,12,1,198.0,80.0
heuristic,witch_clerk,8680031,defeat,4.099999999999895,229,9,5,148,15,1,374.0,80.0
linear_q,witch_clerk,8680031,defeat,19.659999999999968,124,9,6,203,17,1,436.0,68.0
random,witch_clerk,8680032,defeat,8.57999999999997,155,7,6,177,16,0,327.0,80.0
heuristic,witch_clerk,8680032,defeat,7.019999999999953,172,9,5,160,16,2,339.0,77.0
linear_q,witch_clerk,8680032,defeat,-1.9900000000000304,135,9,5,163,15,2,446.0,102.0
random,witch_clerk,8680033,defeat,17.529999999999994,122,9,6,132,17,0,268.0,80.0
heuristic,witch_clerk,8680033,defeat,-10.250000000000036,113,9,3,98,14,3,257.0,64.0
linear_q,witch_clerk,8680033,win,99.55999999999995,115,10,5,234,12,2,314.0,64.0
random,witch_clerk,8680034,defeat,24.329999999999984,114,9,7,212,13,1,253.0,75.0
heuristic,witch_clerk,8680034,win,108.60999999999993,129,10,7,319,15,1,325.0,84.0
linear_q,witch_clerk,8680034,defeat,8.149999999999963,140,9,5,194,15,3,355.0,79.0
random,witch_clerk,8680035,defeat,8.659999999999982,101,7,5,151,14,1,205.0,64.0
heuristic,witch_clerk,8680035,defeat,19.559999999999903,184,8,6,191,17,0,310.0,64.0
linear_q,witch_clerk,8680035,defeat,29.789999999999907,159,9,7,217,17,1,393.0,64.0
random,witch_clerk,8680036,defeat,3.2999999999999545,129,9,5,170,15,1,191.0,72.0
heuristic,witch_clerk,8680036,win,117.95999999999994,201,10,6,265,16,1,422.0,62.0
linear_q,witch_clerk,8680036,defeat,12.09999999999998,146,9,5,158,16,1,297.0,64.0
random,witch_clerk,8680037,defeat,13.369999999999983,116,9,6,195,14,2,214.0,80.0
heuristic,witch_clerk,8680037,defeat,28.76999999999991,199,9,7,225,17,1,410.0,80.0
linear_q,witch_clerk,8680037,win,137.69999999999987,166,10,8,329,17,1,501.0,75.0
random,witch_clerk,8680038,defeat,28.239999999999945,148,8,7,240,13,0,268.0,64.0
heuristic,witch_clerk,8680038,defeat,43.46999999999977,260,9,8,261,18,0,464.0,80.0
linear_q,witch_clerk,8680038,defeat,58.769999999999925,159,9,9,301,19,0,379.0,64.0
random,witch_clerk,8680039,defeat,-13.340000000000003,90,8,3,89,12,1,150.0,64.0
heuristic,witch_clerk,8680039,defeat,1.6099999999999923,146,9,4,74,16,1,302.0,64.0
linear_q,witch_clerk,8680039,defeat,-0.3900000000000077,109,9,4,140,14,1,280.0,64.0
random,witch_clerk,8680040,defeat,8.239999999999952,194,9,6,194,14,0,276.0,80.0
heuristic,witch_clerk,8680040,defeat,24.48999999999986,224,9,7,232,17,1,423.0,80.0
linear_q,witch_clerk,8680040,defeat,31.679999999999907,140,9,7,243,17,1,340.0,80.0
random,witch_clerk,8680041,defeat,-34.459999999999994,56,4,2,70,12,1,94.0,64.0
heuristic,witch_clerk,8680041,defeat,34.30999999999983,259,9,7,231,16,1,348.0,64.0
linear_q,witch_clerk,8680041,defeat,22.819999999999972,110,9,6,212,15,1,297.0,64.0
random,witch_clerk,8680042,defeat,-17.190000000000015,96,7,4,125,14,0,165.0,80.0
heuristic,witch_clerk,8680042,win,108.81999999999996,147,10,6,258,15,1,372.0,80.0
linear_q,witch_clerk,8680042,defeat,12.699999999999925,132,9,6,188,16,0,360.0,74.0
random,witch_clerk,8680043,defeat,8.68,116,9,5,166,14,2,204.0,64.0
heuristic,witch_clerk,8680043,win,105.80999999999997,156,10,5,235,14,3,368.0,69.0
linear_q,witch_clerk,8680043,win,102.96999999999997,111,10,5,236,14,3,357.0,69.0
random,witch_clerk,8680044,defeat,-14.890000000000004,85,6,3,103,13,2,146.0,64.0
heuristic,witch_clerk,8680044,defeat,3.3499999999999446,152,9,5,178,15,2,276.0,80.0
linear_q,witch_clerk,8680044,win,117.93999999999997,102,10,6,295,15,2,365.0,58.0
